4|1|1|0||4156|5143|0|6093|8695|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|2|0||9968|10107|0|10435|7841|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|3|0||6458|9978|0|6691|5913|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|4|0||7236|4177|0|9925|13416|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|5|0||7247|7261|0|13206|11316|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|6|0||5975|7491|0|5466|9974|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|7|0||5913|13416|0|6093|9968|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|8|0||7261|6691|0|7841|9925|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|9|0||5466|7236|0|10435|11316|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|10|0||5143|13206|0|4177|7491|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|11|0||9978|8695|0|9974|10107|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|12|0||4156|5975|0|7247|6458|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|13|0||6691|5466|0|13416|13206|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|14|0||6093|4177|0|11316|10107|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|15|0||9968|9925|0|9978|5975|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|16|0||8695|6458|0|7261|7236|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|17|0||7841|7247|0|5143|9974|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|18|0||10435|7491|0|5913|4156|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|19|0||6093|9978|0|5466|7261|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|20|0||13416|8695|0|7841|13206|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|1|21|0||7491|7247|0|9968|6691|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
