1|1|22|0||10547|8696|0|9052|12783|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|1|1|1|19|5|3|0|0|0|0|0|1|0|0|0|0|2|1|1|2|24|8|6|1|0|0|0|0|1|0|0|0|0
1|1|23|0||9967|11222|0|13732|8807|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|1|1|1|9|2|1|0|0|0|1|1|1|0|0|0|0|0|1|0|2|14|3|2|0|0|0|2|2|1|0|0|0|0
1|1|24|0||8749|4144|0|10012|9950|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|0|0|2|3|0|0|0|0|0|1|1|2|0|0|0|0|0|1|0|1|8|2|0|0|0|0|0|0|1|0|0|0|0
1|1|25|0||8696|8813|0|8661|7332|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|2|2|9|1|1|0|0|1|0|0|1|0|0|0|0|0|2|1|2|10|2|1|0|1|0|0|1|1|0|0|0|0
1|1|26|0||13732|12783|0|13497|8672|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|1|1|2|20|4|5|0|0|0|0|0|2|0|0|0|0|0|1|0|1|14|2|2|0|0|0|0|0|0|0|0|0|0
1|1|27|0||7880|10602|0|9950|6661|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|1|1|1|10|1|2|0|0|0|0|0|1|0|0|0|0|0|1|1|1|10|2|0|0|0|0|0|0|2|0|0|0|0
1|1|28|0||10256|9052|0|8807|4144|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|1|1|2|20|5|4|1|0|0|0|0|2|0|0|0|0|1|0|0|1|9|2|0|0|0|1|0|0|0|0|0|0|0
1|1|29|0||11222|11252|0|8749|10547|0|0|0|0|false|false|false|0|0|0|true|false|false|0|0|0|0|0|0|1|2|1|1|2|12|0|3|0|0|1|0|0|0|0|0|0|0|0|1|0|1|12|4|3|0|0|0|2|1|1|0|0|0|0
1|1|30|0||9967|10012|0|7229|8588|0|0|0|0|false|false|false|0|0|0|true|false|false|0|0|0|0|0|0|1|1|1|1|1|8|2|0|0|0|0|1|1|1|0|0|0|0|3|1|0|1|3|0|0|0|1|0|0|0|0|0|0|0|0
1|1|31|0||8696|10256|0|7880|13732|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|32|0||8807|8749|0|7332|10602|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|33|0||12783|6661|0|11222|8588|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|34|0||8661|10547|0|7229|4144|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|35|0||10012|8813|0|11252|13497|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|36|0||8672|9967|0|9950|9052|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
